id,page,headword,pos,gloss,phonetic,example_nandi,example_english,concern,reviewer_action,corrected_headword,corrected_pos,corrected_gloss,corrected_phonetic,corrected_example_nandi,corrected_example_english,splits_into,reviewer_notes,reviewer_name
p110_kasit_n,110,kasit,noun,work (cf boisiet work),_ka:s-i:t ; _ka:si; _ka:s-i:sya ; _ka:s-i:s-yek,Kogoek kasit chemasit.,It has become amonster ofajob (lit. the work has become a monster).,CLEAN,,,,,,,,,,
p110_ki_gat_vt,110,ki-gat,verb_transitive,to greet,_ki:-kat,,Igotwa! Greet(him/her/them) for me!,CLEAN,,,,,,,,,,
p111_ka_tugul_adv,111,ka-tugul,adverb,"always, continually, frequently, everyday, regular",_ka-tukul,,Nyonei yu katugul. (S/he's) coming here continually.,CLEAN,,,,,,,,,,
p111_katam_n,111,katam,noun,left (side),_ka:ta:m ; _ka:ta:m-ta; ka:ta:m-wa ; ka:ta:m-wek,,"Mi katam. (It's) on the left side,",CLEAN,,,,,,,,,,
p111_katet_n,111,katet,noun,1. thorn,_kat-e:t ; _kat-a; kat-ô:y ; kat-ô:k,Katora katet.,A thornprickedme.,CLEAN,,,,,,,,,,
p111_katiganik_n,111,katiganik,noun,"faeces (of infant), katiganik ab lakwet infant's faeces",_ka:-ti:k-a:n-ik ; _ka:- ti:k-a:n,,,CLEAN,,,,,,,,,,
p111_katit_n,111,katit,noun,neck,_ka:t-it ; _ka:t; _ka:t-us-wa ; _ka:t-us-we:k,,"Keyogoi katit kosir tuut. (She) stretched (her) neck to peer over the fence,",CLEAN,,,,,,,,,,
p111_katubet_n,111,katubet,noun,"large lyre, harp",_katupe:t ; _katup,,"Butei katubet. (S/he) isplayingthe lyre,",CLEAN,,,,,,,,,,
p111_katuganet_n,111,katuganet,noun,leftovers,_ka:tu:ka:n-ik ; _ka:tu:ka:n-e:t ; _ka:tu:ka:n; _ka:tu:ka:n ; _ka:tu:ka:n-ik,Kiomei katuganik.,We are eating left-overs.,CLEAN,,,,,,,,,,
p111_kayanet_n,111,kayanet,noun,"acceptance, agreement. ke-ge V",_ka:-yan-e:t ; _ka:-yan6,"to catch offguard, surprise, startle.",Kageech. He caught us off-guard.,GLOSS-LEAK,,,,,,,,,,
p111_ke_geb_v,111,ke-geb,verb,to circumcise (obs.),_ke:-kep,Kebin oi!,May the devil circumcise you!.,RECONSTRUCTED,,,,,,,,,,
p111_kebeberta_n,111,kebeberta,noun,"1. portion, part, slice, piece, unit",_kepe:per-ta ; _kepe:per; kepe:per-wa ; kepe:perwe:k,,Kebeberwa ata o? How many portions?,CLEAN,,,,,,,,,,
p111_keit_n,111,keit,noun,abdomen,_ke ; _ke-it; key-wa ; keywe:k,,Ui ke. (S/he) is constipated.,CLEAN,,,,,,,,,,
p111_ki_gatam_vt,111,ki-gatam,verb_transitive,to confuse or make to feel awkward,_ki:-ka:ta:m,Igatamat lakwana.,That child is awkward.,CLEAN,,,,,,,,,,
p112_ke_gechechen_v,112,ke-gechechen,verb,"to be volatile, impulsive, confused, scatter-brained",ke:-kece:cen,Kechecheni kitio.,(S/he's)justbeing scatter-brained.,RECONSTRUCTED,,,,,,,,,,
p112_kebei_a,112,kebei,adjective,black with white patch on each side of stomach,kepe:y ; kepe:n-e:n,,,CLEAN,,,,,,,,,,
p112_kebenet_n,112,kebenet,noun,cave,kepen-e:t ; kepen; kepen-o:s-ya ; kepen-o:s-yek,Koit cheringisiet eng' kebenet.,The lizard is peeping out of the cave.,CLEAN,,,,,,,,,,
p112_kebepchet_n,112,kebepchet,noun,wing,_kepep-ce:t ; _kepep; _kepep-ay ; _kepep-a-i:k,Kabarabarta kebebaikingokiet.,The chicken flapped its wing.,HAS-GHOSTS,,,,,,,,,,
p112_kebet_n,112,kebet,noun,jugular vein,_ke:p-e:t ; _ke:p ; ke:p-6; _ke:p-o:n ; _ke:p-o:s-ya ; _ke:p-o:nik ; _ke:p-o:s-yek,,Kotagitor kebet. (S/he) was almostpierced in thejugular vein.,CLEAN,,,,,,,,,,
p112_kebuchit_n,112,kebuchit,noun,leather nipple attached to mouth of gourd to hand feed a calf lun kibuchit! Clean the nipple!,kepu:c-it ; kepux,,,CLEAN,,,,,,,,,,
p112_kebukwet_n,112,kebukwet,noun,1. anthill. 2. kind of tree,kepu:k-we:t ; kepu:kwa; kepu:k-o:n ; kepu:k-o:n-ik,,,CLEAN,,,,,,,,,,
p112_kebulwet_n,112,kebulwet,noun,"kind of tree with delicious fruit and two stones; the whisk(kurwet) is made from it, and a white fluid is made from the root and used to induce vomitting",kepul-we:t ; kepul-wa; kepul-o:n ; kepul-ô:n-ik,Tilwa ketit ab kebulwet si ocob kurwet.,Cut me a stick of the kebulwet tree so I may make a whisk.,CLEAN,,,,,,,,,,
p112_kecheiat_n,112,kecheiat,noun,small evening star(cf taboiat),_ke:ce:y-a:t ; _ke:ce:ya:; _ke:ce:y ; _ke:ce:-ik,Kogeger kecheik eng' barak.,Stars were seen above.,CLEAN,,,,,,,,,,
p112_kechiriet_n,112,kechiriet,noun,sheep,ke:ci:r-yet ; ke:ci:r; ke:ci:r ; ke:ci:r-ek,Ketu kechirek.,Drive the sheep hither.,CLEAN,,,,,,,,,,
p112_kechuwek_n,112,kechuwek,noun,betting game played with pebbles or seeds in small holes in ground or on board with holes carved out; stones or seeds used in the game,kecu-we:k ; kecuy-a: ; kecuy-a:t; kecuy,Borei kechuwek.,They are playing kechuwek.,CLEAN,,,,,,,,,,
p112_kegenget_n,112,kegenget,noun,"fire-brand, torch","_keke:nk-et, _keke:ng; _keke:nk-a:n, _keke:nk-a:n-ik",Ip kegengani si ikwenge oret.,Take this torch so that you shine the way with (it).,RECONSTRUCTED,,,,,,,,,,
p113_ke_gel_vt,113,ke-gel,verb_transitive,"1. to roast, fiy",_ke:-ke:l,,Kelei bendo. (S/he) is roasting the meat.,CLEAN,,,,,,,,,,
p113_ke_gelel_v,113,ke-gelel,verb,"to sleep fitfully, waking up frequently",ke:-kelel,Kwogelel lagat.,I slept fitfully last nite.,RECONSTRUCTED,,,,,,,,,,
p113_kegenkiot_n,113,kegenkiot,noun,"scales on trunk ofpalm tree (older term, see kukiet). ke-gei vJ",kekenk-ya:t ; kekenkya:; kekenk-e:n ; kekenk-e:n-ik,to milk.,Keei chego Toplongoi. Toplongoi is milking.,CLEAN,,,,,,,,,,
p113_keigei_a,113,keigei,adjective,downward-sloping,_keykey ; keykey(-e:n),Keigei orani.,This road slopes downward.,CLEAN,,,,,,,,,,
p113_keiyandit_n,113,keiyandit,noun,"gluttony, greed, selfishness",_ke:yyamt-i:t ; _ke:yya:nti,Kabar keiyandit.,Greed is overtaking (him/her).,CLEAN,,,,,,,,,,
p113_Keiyo_n,113,Keiyo,noun,"Elgeyo, male Elgeyo (m sg.). ko-gel V. /ko-kel/ for unanticipated, unforeseen luck to come to one",key-yo ; key-ye:k; keyya: ; key-ya:t,Kagogelwa.,Unanticipated luck has come to me.,CLEAN,,,,,,,,,,
p113_kel_n,113,kel,noun,"1. bottom, ket kel bottom of the tree",_ke:l ; _ke:l-u:t,,Expressions: kel tebes sole of the foot,CLEAN,,,,,,,,,,
p113_keldet_n,113,keldet,noun,tooth,_ke:l-te:t ; _ke:l-ta; _ke:lat ; _ke:l-ek,Kororon kelek Jemaiyo.,Jemaiyo's teeth are beautiful.,CLEAN,,,,,,,,,,
p113_keldo_n,113,keldo,noun,"foot, leg",ke:l-ta ; ke:l; ke:l-yen ; ke:l-yek,,"Tinyei keliek che koen. (S/he) has long legs,",CLEAN,,,,,,,,,,
p113_keleliat_n,113,keleliat,noun,ostrich-egg beads worn as necklace by married women; used by all as an amulet for rheumatism,_ke:le:l-ik ; _ke:le:lya: ; _ke:le:l-ya:t; _ke:le:l ; _ke:le:lik,,,CLEAN,,,,,,,,,,
p113_ki_geigei_vt,113,ki-geigei,verb_transitive,1. to give the run around to. 2. to dodge,ki:-keyke:y,Igeigei kiplengwet logok.,The hare is dodging the children.,HAS-GHOSTS,,,,,,,,,,
p113_ki_gel_vt,113,ki-gel,verb_transitive,"to track, kigel keld ab tiondo to track the foot ofthe animal",_ki:-ke:l,,,CLEAN,,,,,,,,,,
p114_ke_gen_v,114,ke-gen,verb,"to mislead, deceive (especially by promising s.t. which will not materialise)",_ke:-ken,Mogigeney chi mo.,"One doesn't lead someone on, make them have high hopes (lit. lie to the stomach).",RECONSTRUCTED,,,,,,,,,,
p114_kelidt_n,114,kelidt,noun,"Acokanthera friesiorum, heavily foliaged evergreen tree usually 15-25 ft. high; berry purple-black, 1-1.25 in. long; arrow-poison is obtained from leaves and twigs",kel-ya:t ; kel-ya:; kel ; kelye:k,Koba bik Kipkelio.,The people went to Kipkelio (a place).,CLEAN,,,,,,,,,,
